Active,Name,Task Nesting,Actual Dates Enabled,Actual Start,Actual End,Planned Dates Enabled,Planned Start,Planned End,Task Type,Attached,Script,Data Source,Synchronization ID,Display ID,Animation,Animation Behavior,Provided Progress %,Comments,Material Cost,Labor Cost,Equipment Cost,Subcontractor Cost,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10
1,00 METAL FORMWORK-36,3,1,,,1,,,Construct,,,,,ece1bb5f-8720-5d3e-b8c4-9722d0c9f9d2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-97,3,1,,,1,,,Construct,,,,,4aad86c9-8184-5c5f-88ce-b7dee8e82547,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-32,3,1,,,1,,,Construct,,,,,c9204c0f-8d1f-567c-83d4-db61d80bf512,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-35,3,1,,,1,,,Construct,,,,,413619a1-fd84-5dce-93a5-f6e2784beb6a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-98,3,1,,,1,,,Construct,,,,,a1ebc05f-e7fe-57bc-b5ee-06a71351d48c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-33,3,1,,,1,,,Construct,,,,,ab077c3e-a71e-54f5-b47e-881ca5fa23df,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-34,3,1,,,1,,,Construct,,,,,9ec963d4-c269-5b8a-a1aa-28d61e50f96c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 METAL FORMWORK-99,3,1,,,1,,,Construct,,,,,858a07bb-bb82-5be8-833c-dbc38559c7a1,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,HPDA.CON.CP.10050,2,1,,,1,09/09/2023,13/09/2023,,,,,,Placing of Concrete Insitu for Pile Plug & Beam,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-9,3,1,,,1,,,Construct,,,,,e1655fd2-3bb2-5d07-8821-a34032f00f3f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-58,3,1,,,1,,,Construct,,,,,b282a557-2b27-5060-93c3-fe487539ea46,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-75,3,1,,,1,,,Construct,,,,,bd42afc4-598a-5eec-80b3-edd171e821ba,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-10,3,1,,,1,,,Construct,,,,,b6b515b9-836b-5497-9df4-31d729a0cb4f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-57,3,1,,,1,,,Construct,,,,,c1184e38-7775-5c16-a53d-84f3bcc07d7f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-76,3,1,,,1,,,Construct,,,,,8d31c5a8-d69b-5c38-9546-2d871cbe6795,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-11,3,1,,,1,,,Construct,,,,,a86f66d6-b3dd-58a1-b71b-2c6ea952feba,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-56,3,1,,,1,,,Construct,,,,,c8dd42a3-70dd-5850-ad23-c00cb921e3a6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-77,3,1,,,1,,,Construct,,,,,91df7ea3-d5b7-5175-b0b4-ba06288291f4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-12,3,1,,,1,,,Construct,,,,,97012718-74a3-56e6-88ad-9f9933a3807c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-55,3,1,,,1,,,Construct,,,,,d18cb5ad-b6a9-57d9-b8c3-827756bdb578,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-78,3,1,,,1,,,Construct,,,,,793e5ef3-2cab-531a-8563-8317a25a0061,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-13,3,1,,,1,,,Construct,,,,,3b517839-0320-5961-be02-ba5e936533c5,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-54,3,1,,,1,,,Construct,,,,,919b75bf-7795-5dd9-98b4-f5017f3ec9b0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-79,3,1,,,1,,,Construct,,,,,b0653017-d4e4-5c1c-9e9c-7c572bb572e6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-14,3,1,,,1,,,Construct,,,,,984fc008-91b8-55ca-8c37-17cc8fe83f23,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-53,3,1,,,1,,,Construct,,,,,c6a17606-7bea-5a60-b036-cebf8c555844,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-80,3,1,,,1,,,Construct,,,,,dea021c1-1d56-5f90-b6e7-c4f7c14add24,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-15,3,1,,,1,,,Construct,,,,,1841fc01-055f-5685-845a-878a2f15f926,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-52,3,1,,,1,,,Construct,,,,,938d3572-dd5b-5539-8eed-4deb2df0fb9d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-81,3,1,,,1,,,Construct,,,,,0f453565-991b-57a4-bc5c-8f8938a67eca,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-16,3,1,,,1,,,Construct,,,,,312ff11d-98cd-59f6-a766-91945b2e03b4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-51,3,1,,,1,,,Construct,,,,,3aa24c1c-c7a0-5c35-a535-af704316051e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-82,3,1,,,1,,,Construct,,,,,f82af97e-6779-5178-9560-12226585cb81,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-17,3,1,,,1,,,Construct,,,,,9c4e6f89-ac0d-5b32-9553-f325e0b65611,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-50,3,1,,,1,,,Construct,,,,,7ea157c4-0be7-591c-b10a-afa0269a303b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-83,3,1,,,1,,,Construct,,,,,eff79899-2e6b-5154-b406-abb7329e29b0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-18,3,1,,,1,,,Construct,,,,,c3142269-f75c-5635-870f-17b14d48b993,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-49,3,1,,,1,,,Construct,,,,,51f669b5-2878-5416-badd-04696f773a66,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-84,3,1,,,1,,,Construct,,,,,3a87a0f5-48e4-5e32-8189-6afc9e82b48c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-19,3,1,,,1,,,Construct,,,,,111998c6-3585-585e-a0d8-274d749cf3bd,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-48,3,1,,,1,,,Construct,,,,,b4cf53a8-a88b-5bda-a42a-e348eed5bc09,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-85,3,1,,,1,,,Construct,,,,,084c9dba-f1c9-58f0-bb29-c7314a514a07,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-20,3,1,,,1,,,Construct,,,,,bd99fe9c-31c7-523f-859c-3e38e94410b3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-47,3,1,,,1,,,Construct,,,,,0593273e-0540-5a14-819f-ef742c7c7f49,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-86,3,1,,,1,,,Construct,,,,,06ee9734-fe78-54e4-9088-bbd6c4d97cca,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-21,3,1,,,1,,,Construct,,,,,b606cd7a-ac4e-5bc8-a1ed-cc49ea33edfc,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-46,3,1,,,1,,,Construct,,,,,4044eac2-5eaa-54df-a6c7-bdee3340f270,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-87,3,1,,,1,,,Construct,,,,,1b3dc227-02ad-5c01-8e6e-2dae4dbc05ee,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-22,3,1,,,1,,,Construct,,,,,082e140f-9ae5-5434-81a6-738018f4d8f3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-45,3,1,,,1,,,Construct,,,,,b6b5c04f-2aa5-587d-bcc8-1aade30eba61,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-88,3,1,,,1,,,Construct,,,,,28c6e9cc-c42c-5fe6-81d5-3f9c1d30460c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-23,3,1,,,1,,,Construct,,,,,ae4fd94d-b3a4-5a7f-a1d8-b00844936361,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-44,3,1,,,1,,,Construct,,,,,23898809-2d8e-576f-8c14-2e825e762ea6,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-89,3,1,,,1,,,Construct,,,,,e528c1e8-2dca-55eb-a3d7-7aee389f1aab,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-24,3,1,,,1,,,Construct,,,,,9e0cb4ce-2508-5c83-bc86-d5e5c09a9585,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-43,3,1,,,1,,,Construct,,,,,22f007f5-aa66-52a8-bb15-6d5d3a82ddb4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-90,3,1,,,1,,,Construct,,,,,aaee08c5-6d8c-5ab7-bfea-8350ea98c5d8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-73,3,1,,,1,,,Construct,,,,,c5b2a3c6-211b-50b2-a355-e6442f659583,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-60,3,1,,,1,,,Construct,,,,,ff98865b-c8b7-53d2-b60d-a17cea1da0cb,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-7,3,1,,,1,,,Construct,,,,,9f37d6f4-0588-5019-82c8-4600452db6f8,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-72,3,1,,,1,,,Construct,,,,,bbfd8d56-8677-5329-b6ef-53d87930cf23,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-61,3,1,,,1,,,Construct,,,,,3ec25236-a489-5c37-b27a-4709b9b7f655,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-6,3,1,,,1,,,Construct,,,,,1d1469e0-70bb-5c93-9ab1-4e0d18c67203,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-71,3,1,,,1,,,Construct,,,,,96d70ed2-b406-5f01-b9bc-747b61005e50,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-62,3,1,,,1,,,Construct,,,,,6596d67d-df1b-5039-9929-5c4536a8b839,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-5,3,1,,,1,,,Construct,,,,,9680403b-4631-5038-8437-981b6db2db00,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-70,3,1,,,1,,,Construct,,,,,5cc97867-90cf-524e-8568-454be1f7d48f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-63,3,1,,,1,,,Construct,,,,,4ff73064-caa9-51bb-83b8-a0a513533cc2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-4,3,1,,,1,,,Construct,,,,,90b2d956-b72a-5f89-9e17-17c6b10a9b34,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-69,3,1,,,1,,,Construct,,,,,7c031d66-b3b8-5ddf-9d5a-977068397b67,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-64,3,1,,,1,,,Construct,,,,,2a3074be-f87a-50eb-9cdb-ce287568ab9d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-3,3,1,,,1,,,Construct,,,,,4b8d8ab3-945a-58a6-a840-e0c1f58643d3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-68,3,1,,,1,,,Construct,,,,,b9b52ad6-4ffe-57fa-80a7-f38de8addc3a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-65,3,1,,,1,,,Construct,,,,,ee03b8c0-6276-5153-b23e-380e059dc50d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-2,3,1,,,1,,,Construct,,,,,4f4a49a1-c531-555c-9680-1c388f17d60f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-67,3,1,,,1,,,Construct,,,,,f4d95d29-0cda-5be6-80d6-4e3e85604996,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-66,3,1,,,1,,,Construct,,,,,3cf991ee-3bea-5d68-be3d-101cb39b1c16,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-1,3,1,,,1,,,Construct,,,,,a26e909f-7fb3-5ecc-b9f0-bf06c50cf9a9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-74,3,1,,,1,,,Construct,,,,,a83b56ae-36ec-5970-a75d-bf8398d7cfa4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-59,3,1,,,1,,,Construct,,,,,56b3fa91-e1d0-5fcc-89d8-d996e0f62a74,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-8,3,1,,,1,,,Construct,,,,,cc8ea3f6-dad5-5fad-93c7-0450fd5a802f,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-25,3,1,,,1,,,Construct,,,,,c9cb045d-2775-5305-82b4-0b2818c3d050,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-42,3,1,,,1,,,Construct,,,,,ad24567c-11ec-5081-9add-3fd359c50345,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-91,3,1,,,1,,,Construct,,,,,0120c80a-11ca-5efd-975f-936157d51e40,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-26,3,1,,,1,,,Construct,,,,,1a0d6959-5c6f-5527-8465-dae905bc4411,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-41,3,1,,,1,,,Construct,,,,,17466ff8-10f6-5a3f-ba03-9d4dab14009c,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-92,3,1,,,1,,,Construct,,,,,b3f37882-1f44-5ea9-a092-c8bd5548c5df,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-27,3,1,,,1,,,Construct,,,,,8b204cce-9d58-5acc-a889-4bde64064188,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-40,3,1,,,1,,,Construct,,,,,1295e086-8893-552c-94e4-90555e4980d4,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-93,3,1,,,1,,,Construct,,,,,a782b017-5912-5cf0-a985-fcfb2c174042,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-28,3,1,,,1,,,Construct,,,,,5769471c-b993-5034-a5ea-8feeb75a976d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-39,3,1,,,1,,,Construct,,,,,25cd9477-19b3-59c7-9a17-38ac2e7812c0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-94,3,1,,,1,,,Construct,,,,,0c604995-a94b-530d-bc06-56b524a5adea,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-29,3,1,,,1,,,Construct,,,,,086900cb-788f-5e87-b38c-57d105bf15d1,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-38,3,1,,,1,,,Construct,,,,,7889e562-0a92-51b5-bd21-5cd62921e660,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-95,3,1,,,1,,,Construct,,,,,e2b5e298-d2df-5e37-b1fc-2a8f1db6d9c3,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-30,3,1,,,1,,,Construct,,,,,d78f70bf-2951-5d87-a58c-94c1714577a2,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-37,3,1,,,1,,,Construct,,,,,793509ed-ea37-52c2-84ef-f534e102eb86,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-96,3,1,,,1,,,Construct,,,,,a68150fd-7fde-5cc5-bb19-fa35e70dec0e,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-31,3,1,,,1,,,Construct,,,,,ed2198b7-2e1e-56f6-a7c3-0ef1f4739fc0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-36,3,1,,,1,,,Construct,,,,,44b91515-3357-5639-88ef-88b422938b84,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-97,3,1,,,1,,,Construct,,,,,fec522c1-4581-5367-90df-5d95e6419c20,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-32,3,1,,,1,,,Construct,,,,,7a1410f2-4c84-5006-ab6e-4a144e15c7ae,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-35,3,1,,,1,,,Construct,,,,,514d7128-d174-56b6-bb22-f22566809c63,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-98,3,1,,,1,,,Construct,,,,,c03bffd2-4bbe-55ac-b57f-188cea5c5875,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-33,3,1,,,1,,,Construct,,,,,3f36b277-c040-53b8-9b71-55d1af231cdb,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-34,3,1,,,1,,,Construct,,,,,e4570bdf-fa05-5940-8e24-05056f433b02,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - BEAMS-99,3,1,,,1,,,Construct,,,,,81e10a9b-f9e2-59f6-b564-6a556838d43a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-9,3,1,,,1,,,Construct,,,,,7e3610e1-5aa2-5127-8b67-1434f97bbead,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-58,3,1,,,1,,,Construct,,,,,be3e4fdc-7c03-56f8-8ae8-2450592ef95b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-75,3,1,,,1,,,Construct,,,,,fc657cf9-00a0-5a3b-b944-be940a0f9cb0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-10,3,1,,,1,,,Construct,,,,,27cc0a3b-3174-5654-95ce-031f595ec618,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-57,3,1,,,1,,,Construct,,,,,93c799e1-8706-52c1-8178-1302ab82ce0d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-76,3,1,,,1,,,Construct,,,,,4d4d8758-c1e7-5def-86a8-85e162336afa,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-11,3,1,,,1,,,Construct,,,,,42b60c22-d036-5113-bb8d-dad391a4a8a0,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-56,3,1,,,1,,,Construct,,,,,50f3bdc2-1404-54dd-958b-48777eccef3d,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-77,3,1,,,1,,,Construct,,,,,9cd3438a-2ad3-55c5-bc66-34eda763e82a,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-12,3,1,,,1,,,Construct,,,,,9da21ac8-f5b0-5798-9ab0-006c2fcfe609,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-55,3,1,,,1,,,Construct,,,,,e9e1cce7-e88a-52f3-b209-13276da854d9,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-78,3,1,,,1,,,Construct,,,,,398fbd0c-7b58-5b70-9746-f2e13a2b89e7,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-13,3,1,,,1,,,Construct,,,,,880cd875-123b-5bd2-bb22-ac28a6c53616,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
1,00 IN SITU CONCRETE - PILES-54,3,1,,,1,,,Construct,,,,,94d05082-e4a0-57ff-b506-263ec6b37a7b,,Scale,0.0%,0,0.000000,0.000000,0.000000,0.000000,hidden,,,,,,,,,
